# Tier-1 platform case ledger for the compiled-build CI gates.
#
# This table names the compiled-build behaviour the task acceptance criteria
# require each runner to execute.  `.github/ci/platform-case-gate.sh` enforces
# it against a real `go test -json` stream:
#
#   * every row listing this GOOS in `must_run_on` must be observed PASSING.
#     A rename, a deletion, a `-run` filter matching nothing, a missing
#     interpreter or an unset conformance root all fail here by name instead
#     of quietly shrinking the run.
#   * a skip of a listed case -- or of any of its subtests -- is FATAL unless
#     a row tolerates it on this GOOS.
#   * `.github/ci/ledger-consistency.sh` separately proves, from `go list` on
#     each target GOOS, that every case a row requires is actually compiled
#     into that platform's build, and that no platform where a case IS
#     compiled in is left undeclared.
#
# Columns are TAB separated:
#   package  test  must_run_on  skip_allowed_on  class  behaviour
#
# `test` may name a subtest (`Parent/child`) or use the `Parent/*` form, which
# tolerates a skip of any subtest of `Parent` while still requiring `Parent`
# itself to pass.  `must_run_on` / `skip_allowed_on` take a comma separated
# subset of {linux,darwin,windows}, or `-` for the empty set.
#
# `class` records WHY a tolerated skip is legitimate and is checked against
# the reason text the test actually printed:
#   platform-control  a control rc5-native-control-inventory-v1 defines for
#                     another platform only -- the AC's explicit carve-out
#   host-capability   the runner filesystem cannot create the artefact the
#                     vector needs (symlink, hard link, reparse point, FIFO,
#                     non-UTF-8 name)
#   root-content      the supplied conformance root publishes no such vector
#                     group
#   opt-in            an explicit developer environment variable
#
# A GOOS on which the case's package is excluded by the supplied conformance
# root's own qualification vector (see `.github/ci/suite-plan.sh`) is neither
# required nor an omission: the exclusion is asserted positively by the
# rejection case at the bottom of this file.
#
# package	test	must_run_on	skip_allowed_on	class	behaviour

# ===========================================================================
# Windows DACL / security descriptor
# ===========================================================================
internal/envprofile	TestOverlayRepeatedNameIsCompositionInvalid	linux,darwin,windows	-	-	two overlays carrying one package name fail with environment_composition_invalid
internal/envprofile	TestOverlayDuplicateNameIsCompositionInvalid	linux,darwin,windows	-	-	an overlay repeating a closure name fails with environment_composition_invalid
internal/envprofile	TestForbiddenOverlaysResolveAlone	linux,darwin,windows	-	-	a forbidding composition policy empties every overlay list and resolves the root alone
internal/envprofile	TestRemoveRefusesOverlayOfAnotherProfile	linux,darwin,windows	-	-	removal of a profile named as another profile's overlay fails with profile_in_use
internal/envprofile	TestWeightRulesApplyInOrder	linux,darwin,windows	-	-	manifest, edge, and root-map weights each win in section 6 rule order
internal/envprofile	TestWeightDuplicateRefused	linux,darwin,windows	-	-	a package named on a root edge and in the weights map fails with context_weights_duplicate
internal/envprofile	TestWeightUnknownRefused	linux,darwin,windows	-	-	a weights entry outside the closure fails with context_weight_unknown
internal/envprofile	TestNonRootWeightsMapRefused	linux,darwin,windows	-	-	a non-root weights map fails with context_weights_not_root at resolution time
internal/envprofile	TestWeightConflictErrorAndWarning	linux,darwin,windows	-	-	edge disagreement is context_weight_conflict, or the same diagnostic as a warning under the root's final word
internal/envprofile	TestWeightRulesAllFourDisagree	linux,darwin,windows	-	-	all four section 6 weight rules disagreeing at once resolve to the machine overlay weight with the overlay flag
internal/envprofile	TestPrecedencePrimitivesDriveEmission	linux,darwin,windows	-	-	winner and placement each flip the emitted chapter order independently
internal/envprofile	TestPrecedenceTieKeepsTopologicalOrder	linux,darwin,windows	-	-	placement never inverts an equal-weight tie
internal/envprofile	TestMissingPathOperandIsPathMissing	linux,darwin,windows	-	-	an absent path operand reports profile_source_path_missing, never unreadable
internal/envprofile	TestMissingOverlayPathIsPathMissing	linux,darwin,windows	-	-	an absent overlay source fails with the absence diagnostic
internal/envprofile	TestNonDirectoryPathIsSourceInvalid	linux,darwin,windows	-	-	a path operand naming a non-directory is profile_source_invalid
internal/envprofile	TestNestedGitIsSourceInvalid	linux,darwin,windows	-	-	a .git entry below the source root is profile_source_invalid
internal/envprofile	TestSymlinkInPathIsSourceInvalid	linux,darwin	windows	host-capability	a link in the source tree is profile_source_invalid
internal/envprofile	TestFoldedPathsAreSourceInvalid	linux	darwin,windows	host-capability	two entries folding to one platform path are profile_source_invalid; case-folding hosts skip under the classified host-capability reason
internal/envprofile	TestRootGitExcluded	linux,darwin,windows	-	-	a root-level .git entry is excluded from the immutable snapshot
internal/envprofile	TestUnreadablePathIsUnreadable	linux,darwin	windows	host-capability	an unreadable source reports profile_source_path_unreadable leading, never absence and never wrapped invalid
internal/envprofile	TestUnreadablePathRootLeadsUnreadable	linux,darwin	windows	host-capability	an unreadable path root reports profile_source_path_unreadable leading
internal/envprofile	TestPathSnapshotImmutableAcrossUpdateSyncUse	linux,darwin,windows	-	-	edits to a path source after install move nothing across update, sync and use; a same-name reinstall moves the pin and re-materializes the surface
internal/envprofile	TestUpdatePathWithoutStatePinIsSourceInvalid	linux,darwin,windows	-	-	an update whose lock carries no state pin for its path root fails with profile_source_invalid
internal/envprofile	TestUpdatePathMissingSnapshotIsSourceInvalid	linux,darwin,windows	-	-	an update whose path snapshot cannot be read fails with profile_source_invalid, never a silent unchanged
internal/envprofile	TestUpdatePathSnapshotNameMismatchIsSourceInvalid	linux,darwin,windows	-	-	an update whose path snapshot names another root fails with profile_source_invalid
internal/envprofile	TestPathReinstallBareAndNonCurrentMovesPin	linux,darwin,windows	-	-	a bare same-path reinstall and a non-current reinstall both move the state pin without switching
internal/envprofile	TestUpdateBlocksSecretOverlayMember	linux,darwin,windows	-	-	an update adding a secret-carrying overlay is refused with profile_update_blocked and the old lock stands
internal/envprofile	TestReinstallBlocksSecretOverlayMember	linux,darwin,windows	-	-	a reinstall adding a secret-carrying overlay is refused with profile_update_blocked and the old lock stands
internal/envprofile	TestUpdateBlocksRevokedOverlayMember	linux,darwin,windows	-	-	an update adding a revoked overlay is refused with profile_update_blocked and the old lock stands
internal/envprofile	TestReinstallBlocksRevokedOverlayMember	linux,darwin,windows	-	-	a reinstall adding a revoked overlay is refused with profile_update_blocked and the old lock stands
internal/envprofile	TestPathUpdateAllSucceedsWithImportedProfile	linux,darwin,windows	-	-	updating every profile succeeds with an imported profile whose staging directory is gone
internal/envprofile	TestUseWithoutTakeoverRefusesUnmanaged	linux,darwin,windows	-	-	a switch over unmanaged files fails with environment_surface_unmanaged_conflict and writes nothing
internal/envprofile	TestUseTakeoverBacksUpAndNotifies	linux,darwin,windows	-	-	takeover backs every replaced file up before the first write and reports the notice
internal/envprofile	TestForeignSymlinkStopsSwitch	linux,darwin	windows	host-capability	a foreign-manager symlink stops with environment_foreign_manager_detected and the take-over choice
internal/envprofile	TestTakeoverWarnsDotfileHeuristic	linux,darwin,windows	-	-	takeover warns the dotfile-manager heuristic without blocking the switch
internal/envprofile	TestMachineClearReachesSeamGate	linux,darwin,windows	-	-	the machine-clear combination reaches the single structural require_current_profile gate while a scoped clear is unaffected
internal/envprofile	TestReadOnlyCommandsNeverOnboard	linux,darwin,windows	-	-	read-only commands never write a backup, a marker, or a prompt
internal/envprofile	TestRepairTakeoverProvisionsManagedHome	linux,darwin,windows	-	-	takeover repair provisions over unmanaged files with backup
internal/envprofile	TestImportLosslessInstallsThroughPathPipeline	linux,darwin,windows	-	-	a lossless import installs through the path pipeline and writes nothing native
internal/envprofile	TestImportNormalizesOrdersAndPins	linux,darwin,windows	-	-	reassembly normalizes line endings and orders modules by environment identifier
internal/envprofile	TestNormalizeImportText	linux,darwin,windows	-	-	CRLF and CR become LF with exactly one trailing LF
internal/envprofile	TestImportLossyStopsWithoutConsent	linux,darwin,windows	-	-	a lossy import stops with environment_import_lossy and installs nothing
internal/envprofile	TestImportLossyProceedsWithConsent	linux,darwin,windows	-	-	consent re-reports the loss list as warnings under the same diagnostic
internal/envprofile	TestImportUnreadableRootIsLoss	linux,darwin	windows	host-capability	an unreadable native root file is always a loss, never an absence
internal/envprofile	TestImportInvalidUTF8IsLoss	linux,darwin,windows	-	-	a non-UTF-8 native root file is a loss
internal/envprofile	TestImportPartialActivationKeepsLock	linux,darwin,windows	-	-	import activation stops partial on unmanaged files while the installed lock stands
internal/envprofile	TestImportNameTakenBeforeAnyWrite	linux,darwin,windows	-	-	a taken import name stops with profile_import_name_taken before any write
internal/envprofile	TestImportSkillForeignPinnedByRevision	linux,darwin,windows	-	-	a checkout skill maps onto a revision-pinned entry with environment_import_skill_foreign
internal/envprofile	TestImportSkillMarkerRecovery	linux,darwin,windows	-	-	a marker skill recovers its exact declaration from its own records
internal/envprofile	TestImportRecordsImportedFromNative	linux,darwin,windows	-	-	markers and the list record imported_from_native
internal/envprofile	TestImportSkipsManagedRootContext	linux,darwin,windows	-	-	managed root-context files are skipped as native input, never detected nor losses
internal/envprofile	TestImportDivergentSkillsAreLoss	linux,darwin,windows	-	-	divergent same-named skills keep the first declaration and list each drop as a loss
internal/envprofile	TestImportLedgerFailureIsLoss	linux,darwin,windows	-	-	an unreadable adapter ledger contributes no skills and is itself the loss
internal/envprofile	TestImportAbsentMarkerDetectsNative	linux,darwin,windows	-	-	a native home with no marker file is absence, so its root file is detected
internal/envprofile	TestImportCorruptMarkerIsLoss	linux,darwin,windows	-	-	a marker that does not decode is a failed read: the marker file is the loss and the managed root is never native input
internal/envprofile	TestImportUnreadableMarkerIsLoss	linux,darwin	windows	host-capability	an unreadable marker file is always a loss, never an absence
cmd/curator	TestProfileImportRow	linux,darwin,windows	-	-	profile import installs and activates the imported profile
cmd/curator	TestProfileImportLossyRow	linux,darwin,windows	-	-	profile import stops lossy and proceeds only under --allow-lossy
cmd/curator	TestProfileImportNameTakenRow	linux,darwin,windows	-	-	profile import with a taken name stops with profile_import_name_taken
cmd/curator	TestProfileComposeAddPathRow	linux,darwin,windows	-	-	profile compose add of a path source takes no requirement form, parses back as a path declaration, and lists in the path form column
cmd/curator	TestProfileComposeAddRefusesAFormOnAPathSource	linux,darwin,windows	-	-	profile compose add refuses a form or directory on a path source, a form-free git source, and a source that is neither kind
cmd/curator	TestPathOverlayFromMachineConfigJoinsTheClosure	linux,darwin,windows	-	-	a path overlay declared in machine configuration joins the closure through run() with its declared weight and an overlay-flagged marker member
cmd/curator	TestOverlayFromMachineConfigIsRefusedByKind	linux,darwin,windows	-	-	a machine-configuration overlay refused by kind stops run() with the reader diagnostic naming the overlay row
cmd/curator	TestProfileUseTakeoverRow	linux,darwin,windows	-	-	profile use over unmanaged files fails, and --takeover converges with notice and backup
cmd/curator	TestProfileInstallReinstallHonoursUseAndTakeover	linux,darwin,windows	-	-	profile install reinstall honours --use and --takeover across all four combinations with notice, backup and activation
cmd/curator	TestResolveTakeoverRequiresRepair	linux,darwin,windows	-	-	env resolve --takeover without --repair is a usage error
cmd/curator	TestSyncTakeoverFlagParses	linux,darwin,windows	-	-	profile sync accepts --takeover
cmd/curator	TestProfileInstallUseLockedRequireRefuses	linux,darwin,windows	-	-	install --use of another profile under a locked require_current_profile is refused at the seam
cmd/curator	TestProfileInstallFirstActivationLockedRequireRefuses	linux,darwin,windows	-	-	first-install auto-activation of another profile under a locked require is refused
cmd/curator	TestProfileUseClearOperandIsUsage	linux,darwin,windows	-	-	profile use with an operand beside --clear is a usage error that moves no current
cmd/curator	TestProfileScopedUseUnaffectedByLockedRequire	linux,darwin,windows	-	-	a scoped switch and its clearing succeed under a locked require_current_profile while the machine switch is refused
cmd/curator	TestProfileImportUseLockedRequireRefuses	linux,darwin,windows	-	-	import --use of another profile under a locked require_current_profile is refused at the seam
cmd/curator	TestProfileUpdateResyncPassesLockedRequire	linux,darwin,windows	-	-	an update that moves the lock re-switches the required profile through the same seam gate
cmd/curator	TestProfileComposeAddWarnsWhenOverlaysForbidden	linux,darwin,windows	-	-	profile compose add under a forbidding overlays policy warns that the declaration is inert
cmd/curator	TestEnvStatusReportsLockedRequire	linux,darwin,windows	-	-	env status reports the locked require_current_profile in JSON and text
cmd/curator	TestProductionBinaryDispatchesNetNSProbe	linux	darwin,windows	platform-control	the hidden network-isolation probe mode dispatches before launcher dispatch and exits 0 on the Linux lane
cmd/curator	TestProductionBinaryDispatchesLandlockProbe	linux,darwin,windows	-	-	the hidden Landlock probe mode dispatches before launcher dispatch and answers the probe silently

# ===========================================================================
# Real-pnpm integration (BUG-260916-2f3xbf landed)
#
# The pnpm pin (TASK-260916-5aqozl) installs pnpm 10.33.0 in every suite lane
# so the three TestRealPinnedPNPM* cases execute instead of skipping. pnpm
# links directories through symlink-dir, which creates junctions on Windows;
# BUG-260916-2f3xbf declared that spelling in the writable-store registry and
# the materialized-link validators (internal/pnpmsource linkentry_*.go), so
# both install cases below are required on windows-latest exactly as on unix.
# Any skip of either case, on any runner, is fatal. The third case
# (TestRealPinnedPNPMTargetPrunedUnreachableRejectsBeforeInstall) passes on all
# three runners and carries no row.
# ===========================================================================
internal/pnpmsource	TestRealPinnedPNPMLockSupersetSnapshotDependencies	linux,darwin,windows	-	-	pinned-pnpm lock-superset case executes against the pinned pnpm on every runner, including the Windows junction spelling of the store registry
internal/pnpmsource	TestRealPinnedPNPMPrivateStoreAndOfflineMaterialization	linux,darwin,windows	-	-	pinned-pnpm private-store and offline-materialization case executes against the pinned pnpm on every runner, including the Windows junction spelling of the store registry

# ===========================================================================
# Pinned-Rust production cases (TASK-260916-vygif0)
#
# The rust pin (rust-toolchain.toml plus .github/ci/install-rust-toolchain.sh)
# installs Rust 1.91.0 in every suite lane, so the two
# TestProductionManager* cases execute instead of skipping for an absent
# toolchain. They are required on darwin, where the closed Cargo registry
# carries an operator-approved descriptor (aarch64-apple-darwin) and the
# installed toolchain satisfies it. linux and windows runners have no
# approved descriptor for their native target, so the host-capability
# absence skip is tolerated there -- and only there, and only for that
# class. A skip of either case on darwin, or for any other reason on any
# runner, is fatal. If the registry ever approves a linux or windows
# descriptor, widen must_run_on to cover it.
# ===========================================================================
internal/rustsource	TestProductionManagerCapturesRegistryFromRawPaths	darwin	linux,windows	host-capability	pinned-Rust registry capture executes on darwin; linux/windows have no operator-approved Cargo descriptor, so the host-capability absence skip is tolerated there
internal/rustsource	TestProductionManagerCapturesGitWithoutCallerProjection	darwin	linux,windows	host-capability	pinned-Rust Git capture executes on darwin; linux/windows have no operator-approved Cargo descriptor, so the host-capability absence skip is tolerated there

# ===========================================================================
# Script-worker-v1 runtime conformance qualification (TASK-260916-2ok97n)
#
# These rows bind the R5 section/case-to-production map to tests that really
# execute the manager, installer, audit path, worker, or native host controls.
# Linux cgroup/Landlock/netns, macOS inventory, and Windows Job Object rows
# require their native runner; no platform-specific control gets a new skip
# class. The real Windows interpreter row requires both python.exe and
# node.exe from windows-latest and a manager-resolved cmd.exe exec.
# ===========================================================================
internal/scriptpolicy	TestScriptHostExecutionPolicyProductionConsumersCoverAllCases	linux,darwin,windows	linux,darwin,windows	root-unset	the pinned script-worker vector has exactly 33 named cases mapped to registered production-entry rows and all 11 mandatory controls have ledger consumers
internal/scriptworker	TestScriptWorkerRechecksInterpreterBeforeExec	linux,darwin,windows	-	-	a worker refuses an interpreter replaced after acceptance and before permit, before the interpreter runs
internal/scriptworker	TestScriptWorkerBindsStandardInput	linux,darwin,windows	-	-	the worker binds a payload explicitly and maps an absent payload to the null device
internal/scriptworker	TestScriptWorkerReturnsTheChildExitStatus	linux,darwin,windows	-	-	the worker returns interpreter exit status and stderr through its session result
internal/scriptworker	TestMacOSNativeControlsAppliedAtInvocation	darwin	linux,windows	platform-control	the macOS invocation applies process-group teardown, RLIMIT_FSIZE, and inherited-handle restriction and truthfully reports the other controls unavailable
internal/scriptworker	TestExecutableIdentityCasesAtProductionEntry	linux,darwin,windows	-	-	The published Windows hard-link identity cases are driven through ResolveInterpreter and manager exec derivation using an injected Windows platform
internal/scriptworker	TestWindowsRealInterpretersRunDeclaredExec	windows	linux,darwin	platform-control	windows-latest runs real python.exe and node.exe through Launch with a declared cmd.exe, and an unbound real interpreter refuses
internal/scriptworker	TestDefaultExecSearchDirsUsesManagerSystemRoot	linux,darwin,windows	-	-	Windows exec lookup uses manager SYSTEMROOT and searches System32 first
internal/scriptworker	TestDeriveProfileUsesDefaultExecSearchDirsAndBuildsDeclaredExecFarm	linux,darwin,windows	-	-	with nil ExecSearchDirs and an injected Windows SYSTEMROOT, derivation resolves cmd.exe and places it beside the interpreter in the private farm
internal/scriptworker	TestLaunchUnresolvedDeclaredExecReportedAndCallerPathDenied	linux,darwin,windows	-	-	Launch reports unresolved declarations, omits them from the PATH farm, and cannot reach a same-name caller-PATH executable
internal/scriptpolicy	TestPlatformCaseLedgerRowsAcceptCRLFBlankLinesAndComments	linux,darwin,windows	-	-	the ledger parser tolerates CRLF line endings, blank lines, and comments on every hosted OS
internal/audit	TestGateEmitsScriptAuditLabels	linux,darwin,windows	-	-	the production audit Gate emits the vector's warning classes for all four audit shapes
internal/audit	TestGateScriptLabelsWarnUnderStrictPolicy	linux,darwin,windows	-	-	script audit labels stay warnings under strict policy
internal/audit	TestGateScriptLabelsStayWarningsWhenBlocked	linux,darwin,windows	-	-	script audit labels stay warnings when findings block the audit
internal/audit	TestGateScriptLabelsStayWarningsWhenPinned	linux,darwin,windows	-	-	script audit labels stay warnings for pinned audit policy
internal/audit	TestGateScriptLabelsStayWarningsWhenRevoked	linux,darwin,windows	-	-	script audit labels stay warnings for revoked audit policy
internal/audit	TestGateReadOnlyEmitsScriptLabelsWithoutWritingState	linux,darwin,windows	-	-	the production read-only audit Gate emits the same warnings without changing cached state
internal/audit	TestGateDeclaredOnlyWithHostsCarriesNoNetworkLabel	linux,darwin,windows	-	-	declared-only commands never receive the enforced unfiltered-network warning
internal/audit	TestScriptPolicyRecordsCoverEveryCommand	linux,darwin,windows	-	-	every command audit entry records its policy identity or explicit absence
internal/audit	TestFormatScriptPolicyRendersIdentityOrExplicitAbsence	linux,darwin,windows	-	-	text audit output renders enforced identity and declared-only absence
internal/audit	TestReportCarriesScriptPoliciesOnEveryPath	linux,darwin,windows	-	-	every audit report path preserves per-command policy identities
internal/audit	TestStoredVerdictPersistsScriptPolicies	linux,darwin,windows	-	-	stored audit verdicts preserve per-command policy identities
internal/skillcheck	TestValidateEmitsScriptAuditLabels	linux,darwin,windows	-	-	the production validation entry reports the vector's audit labels as warnings
internal/skillcheck	TestValidateDeclaredOnlyWithHostsCarriesNoNetworkLabel	linux,darwin,windows	-	-	declared-only validation never receives the enforced unfiltered-network warning
internal/install	TestScriptAuditLabelsAtInstallEntry	linux,darwin,windows	-	-	project install emits the four audit vector labels through validation and the production audit gate
internal/install	TestScriptAuditLabelsAtGlobalInstallEntry	linux,darwin,windows	-	-	machine-wide install emits the four audit vector labels through the default production audit gate
internal/install	TestDeclaredOnlyWithHostsGlobalInstallsWithOnlyDeclaredOnly	linux,darwin,windows	-	-	global declared-only install with hosts never receives the enforced network label
internal/install	TestDeclaredOnlyWithHostsInstallsWithOnlyDeclaredOnly	linux,darwin,windows	-	-	project declared-only install with hosts never receives the enforced network label
internal/install	TestLockedNetworkRepositoryDistinguishesAbsentAndUnreadableCheckouts/absent_checkout_permits_fallback	linux,darwin,windows	-	-	absent locked-network checkout permits fallback to a later repository checkout
internal/install	TestLockedNetworkRepositoryDistinguishesAbsentAndUnreadableCheckouts/lstat_failure_stops_fallback	linux,darwin,windows	-	-	A regular-file parent makes Lstat fail with POSIX ENOTDIR or Windows ERROR_PATH_NOT_FOUND; both remain typed manager_state_unreadable and stop fallback
internal/install	TestLockedNetworkRepositoryDistinguishesAbsentAndUnreadableCheckouts/present_but_unusable_stops_fallback	linux,darwin,windows	-	-	present but unusable locked-network checkout returns stateread.UnusableError and stops fallback
cmd/curator	TestCLIAuditEmitsScriptLabels	linux,darwin,windows	-	-	curator audit renders each vector warning at its command-line entry
cmd/curator	TestCLIAuditMixedSkillRecordsBothPolicies	linux,darwin,windows	-	-	curator audit records enforced identity and explicit absence for a mixed skill
cmd/curator	TestCLIAuditJSONCarriesScriptLabels	linux,darwin,windows	-	-	curator audit JSON carries warning labels and per-command policy identities
cmd/curator	TestCLIAuditJSONRecordsExplicitAbsence	linux,darwin,windows	-	-	curator audit JSON records declared-only policy absence explicitly

# ===========================================================================
# Decision 0017 credential-link repairs and explicit migration (F-C1/F-C2/F-C3).
#
# Production-entry rows on temporary stores: the two 0017 hazards, the
# mis-targeted vs dangling-to-declared split, the inspect -> plan ->
# apply migration with journal/recovery and no-copy, every repair
# refusal class with the codex admission table, and no silent repair.
# Rows whose fixture or production repair needs symlinks probe the host
# first (requireLinkCapability) and skip with the existing
# host-capability "this host cannot create symlinks" reason where the
# Windows host forbids unprivileged creation; the three hosted lanes
# are the arbiter and every row is required on all of them. The four
# ENOTDIR inspection rows are unix-only: Windows maps a stat through a
# file to path-not-found, so the artefact is unproducible there.
# ===========================================================================
internal/envprofile	TestSharedToIsolatedRemovesStaleLink	linux,darwin,windows	windows	host-capability	repair refuses the stale shared link pointing at migration, which unlinks it with native bytes intact
internal/envprofile	TestCredentialLinkRegularFileRefuses	linux,darwin,windows	windows	host-capability	a regular file at a link path refuses with environment_credential_conflict naming the path, bytes intact
internal/envprofile	TestStaleCredentialLinkRefusals	linux,darwin,windows	windows	host-capability	a file, foreign link, or directory at a stale link path refuses with environment_credential_conflict, removing nothing
internal/envprofile	TestDanglingPiLinkReportedDetached	linux,darwin,windows	windows	host-capability	a mis-targeted Pi link is detached with conflict-class wording and repair refuses pointing at migration
internal/envprofile	TestCodexIsolatedAdmission	linux,darwin,windows	-	-	codex_cli isolated admits file storage only; keyring/auto refuse isolated-unsupported, unknown fails closed
internal/envprofile	TestCodexUnknownStoreSharedRefuses	linux,darwin,windows	windows	host-capability	an unknown codex selector fails closed before the first write; fixing it provisions
internal/envprofile	TestPiProvisionTargetsAgentRoot	linux,darwin,windows	windows	host-capability	new Pi homes link the agent root with a path+strategy-only record and a pending warning while dangling
internal/envprofile	TestCredentialLinkDirectory	linux,darwin,windows	windows	host-capability	an empty directory at a link path is re-linked; a non-empty one refuses with environment_credential_conflict
internal/envprofile	TestCredentialLinkUnrecordedSymlinkRefuses	linux,darwin,windows	windows	host-capability	an unrecorded symlink at a wanted link path refuses with environment_credential_conflict, link untouched
internal/envprofile	TestReviewerDanglingExpectedTarget	linux,darwin,windows	windows	host-capability	a dangling-to-declared link is reported pending in status and resolve warnings, never silently current
internal/envprofile	TestReviewerLiteralCodexSelector	linux,darwin,windows	-	-	single-quoted codex selectors refuse exactly like the double-quoted spelling, never as absent
internal/envprofile	TestDanglingExpectedTargetRepairSucceeds	linux,darwin,windows	windows	host-capability	repair of a dangling-to-declared link succeeds carrying the pending finding; restoring the target clears it
internal/envprofile	TestCredentialLinkTargetInspectionFailure	linux,darwin	windows	host-capability	an uninspectable link target is stale with the conflict inspection diagnostic, never absence wording
internal/envprofile	TestCodexCredentialStoreTOMLSpellings	linux,darwin,windows	-	-	every valid TOML spelling of the codex selector resolves identically; nested keys stay absent, malformed fails closed
internal/envprofile	TestCodexMalformedStoreSharedRefuses	linux,darwin,windows	windows	host-capability	malformed native codex config fails closed naming the file before the first write; fixing it provisions
internal/envprofile	TestCredentialLinkInspectionRepairFails	linux,darwin	windows	host-capability	repair of an uninspectable target fails with environment_repair_failed carrying the inspection reason
internal/envprofile	TestMigratePiWrongTargetToAgentRoot	linux,darwin,windows	windows	host-capability	inspect, plan, and apply migrate the mis-targeted Pi link to the agent root with byte-identical natives
internal/envprofile	TestMigrateNoSecretCopies	linux,darwin,windows	windows	host-capability	a relink plus an unlink copies no credential bytes anywhere in scope
internal/envprofile	TestMigrateConflictsRefuse	linux,darwin,windows	windows	host-capability	every migration conflict plans blocked with its choice and apply refuses with environment_credential_conflict
internal/envprofile	TestMigratePiRootInspectionFailure	linux,darwin	windows	host-capability	uninspectable Pi roots are a migration conflict with the inspection diagnostic, never absence
internal/envprofile	TestMigratePlanDriftRefuses	linux,darwin,windows	windows	host-capability	a stale or truncated --expect hash refuses with plan drift and zero writes; a fresh hash converges
internal/envprofile	TestMigrateRollbackRestoresPriorState	linux,darwin,windows	windows	host-capability	link-phase and post-publish faults restore the exact prior links, markers, and natives
internal/envprofile	TestMigrateOldRootBytesWarnAndProceed	linux,darwin,windows	windows	host-capability	old-root bytes alone warn loudly without blocking; the relink leaves them untouched
internal/envprofile	TestMigratePendingNeedsNothing	linux,darwin,windows	windows	host-capability	dangling-to-declared entries plan nothing and apply untouched
internal/envprofile	TestMigrateUnknownOperands	linux,darwin,windows	-	-	unknown profile and environment operands fail at the scope gates
internal/envprofile	TestMigrateInspectIsReadOnly	linux,darwin,windows	windows	host-capability	inspect and plan write nothing and create no profile
internal/envprofile	TestMigrateApplyRequiresPlan	linux,darwin,windows	windows	host-capability	apply without a prior plan hash refuses with zero writes and names --plan/--expect
internal/envprofile	TestMigratePrintFailureRefusesBeforeMutation	linux,darwin,windows	windows	host-capability	an undeliverable locked plan fails the apply before anything changes
internal/envprofile	TestMigrateMarkerDriftRefuses	linux,darwin,windows	windows	host-capability	a marker edit after the plan refuses with plan drift and zero writes
internal/envprofile	TestMigrateSyscallFailureRollsBack	linux,darwin,windows	windows	host-capability	injected symlink and rename failures leave the old link standing with the journal deleted
internal/envprofile	TestMigrateInterruptedApplyRecovers	linux,darwin,windows	windows	host-capability	a crash after the first operation recovers to prior state then executes the whole plan
internal/envprofile	TestMigratePublishFailureRevertsLinks	linux,darwin,windows	windows	host-capability	a failed marker publication reverts every link with prior markers byte-identical
internal/envprofile	TestMigrateSealedJournalDeletesWithoutTouching	linux,darwin,windows	windows	host-capability	a sealed journal deletes without touching completed work; the retry honestly drift-refuses
internal/envprofile	TestMigrateBrokenJournalRefuses	linux,darwin,windows	windows	host-capability	an unusable journal banners blocked and apply refuses naming backup-first with the journal kept
internal/envprofile	TestMigrateRecoveryRefusesUnexpectedTarget	linux,darwin,windows	windows	host-capability	recovery validates the whole inventory before any write and refuses out-of-band link moves
internal/envprofile	TestMigrateRecoveryCleansOwnedTemp	linux,darwin,windows	windows	host-capability	recovery cleans exactly the journaled owned temp, then executes the plan
internal/envprofile	TestReviewerRecoveryMarkerDrift	linux,darwin,windows	windows	host-capability	recovery refuses a marker edited out of band without overwriting it
internal/envprofile	TestReviewerRecoveryPreservesRegularTemp	linux,darwin,windows	windows	host-capability	recovery preserves a foreign regular file at a temp-shaped path and still converges
internal/envprofile	TestMigrateApplyLockContention	linux,darwin,windows	windows	host-capability	a contended apply refuses with the lock-acquisition diagnostic, never repair_failed, with zero writes
cmd/curator	TestEnvMigratePlanApplyPi	linux,darwin,windows	windows	host-capability	the CLI migrates the mis-targeted Pi home inspect to plan to apply with bytes preserved
cmd/curator	TestEnvMigrateConflictRefuses	linux,darwin,windows	windows	host-capability	a regular file at a link path refuses through the CLI naming the operator choice, bytes intact
cmd/curator	TestEnvResolveRepairNeedsMigration	linux,darwin,windows	windows	host-capability	repair never migrates through the CLI: the mis-targeted home refuses pointing at env migrate
cmd/curator	TestEnvMigrateUsage	linux,darwin,windows	-	-	env migrate operand and phase gates refuse as usage through the CLI
cmd/curator	TestEnvMigrateApplyRequiresPlan	linux,darwin,windows	windows	host-capability	--apply without a prior --plan hash is a usage refusal through the CLI with the link untouched
cmd/curator	TestEnvMigratePrintBeforeWrite	linux,darwin,windows	windows	host-capability	the locked plan reaches CLI stdout before the first link mutation
cmd/curator	TestEnvResolveCredentialRecordIsolatedKeychain	darwin	linux,windows	platform-control	isolated Claude credential records omit path on the supported macOS Keychain backend
cmd/curator	TestEnvResolveRepairFailedOnUninspectable	linux,darwin	windows	host-capability	env resolve --repair surfaces environment_repair_failed for an uninspectable target through the CLI

# ===========================================================================


# ===========================================================================
# State-reader seam on trunk refresh readers (TASK-260922-cww1ov)
#
# These rows drive the R5 sidecar and shim inventory readers plus schema-9
# locked checkout replay. The blocked-parent shape is portable across all
# hosted lanes; missing leaves still take only their documented absence path.
# ===========================================================================
